807000000610005430400690000002800709003007820900051046000009670054000000200403018,827314965619785432435692187142836759563947821978251346381529674754168293296473518
040000200710930000058020760300060000406800920020705800031070090007058601500100007,643587219712936458958421763385269174476813925129745836831674592297358641564192387
002834700010060005798200400903050100000009007080072060600081024051000300040000090,562834719314967285798215436973658142126349857485172963639781524251496378847523691
431800006000300010000006205609134070020000040000570089003659020500080104807000003,431825796256397418978416235689134572725968341314572689143659827592783164867241953
020000106610239040050004007003520009009400080800701400795006002200180000400000653,324857196617239548958614327143528769579463281862791435795346812236185974481972653
003000150620700009051000007180670003509003400030080201000207904000098620004510008,743869152628751349951342867182674593579123486436985271865237914317498625294516738
400053270020600803008904010145200006000048300000001090601300450000070900780000060,416853279529617843378924615145239786967548321832761594691382457254176938783495162
004030009520001300019860200402000700037006800608510020900080070073002046000000130,784235619526971384319864257452398761137426895698517423941683572873152946265749138
023000061000068007000304058058006120007090080140000509000430000064085930001072000,823957461415268397679314258958746123237591684146823579582439716764185932391672845
031020060005074003006800020700406038000095706200780901098140000500000890300000002,831529467925674183476831529759416238183295746264783951698142375512367894347958612
015040002020560098300010007200000600940001000030680704458000000090872050600430900,815947362724563198369218547287354619946721835531689724458196273193872456672435981
604302001780006300900510400003004078028000096000601004090057800000020015000403700,654372981781946352932518467163294578428735196579681234296157843347829615815463729
000048010943050700008200006050000379002400080070013040600590002109087500530060000,265748913943651728718239456451826379392475681876913245687594132129387564534162897
900003050246050700070680100000008039501200800700006001809420006002010078030000240,918743652246951783375682194624178539591234867783596421859427316462315978137869245
002078000006015908905000100400709500030054070000061204000020306008000009710800450,142978635376415928985632147421789563639254871857361294594127386268543719713896452
043020000050180070890506100400009706031000059000871000070005460002043501000600320,143927685256184973897536142428359716731462859965871234379215468682743591514698327
206597403080103000507000009000004210028006500409010060700305000001200000300480902,216597483984123756537648129673954218128736594459812367792365841841279635365481972
270600050000070406006059030040005600081000040029006173390000002000097800807140005,278634951935271486416859237743915628681723549529486173394568712152397864867142395
010907030002100004958002000600030002073060580000705069080000406304000105009210800,416957238732186954958342617695831742273469581841725369187593426324678195569214873
290041000470302050000060208039400005100000070504100603613200704000003080005900100,298541367476382951351769248739426815162835479584197623613258794947613582825974136
080623090400007000900000713006910400805000026014500007030708000500000009021460085,187623594453197862962845713376912458895374126214586937639758241548231679721469385
000050007050004020020160430941000000008746000000300508400000209705080300219030076,194253687356874921827169435941528763538746192672391548483617259765982314219435876
000457602940061300070000080100509400700086930020003007400010059006000800218300700,381457692942861375675932184163579428754286931829143567437618259596724813218395746
000720041003051890070000000730200160004109305205080009800000006090007200560904003,958723641423651897176498532739245168684179325215386479847532916391867254562914783
000230050673400800005007900310780000064009200082546009008000103000801700000600405,941238657673495821825167934319782546564319278782546319258974163436851792197623485
980046025000090700700300004008023010045070008000105006014800900506000307090002600,983746125451298763762351894678423519145679238239185476314867952526914387897532641
200000001003060008807031940002506070409800056100000380038670500705090263000004000,294785631513469728867231945382516479479823156156947382938672514745198263621354897
004206050070000306000075120002608710890000040047090000000000590056002000009307208,184236957275419386963875124532648719891723645647591832728164593356982471419357268
090604025000500904503700100002059001010000000006008437080003600400020000700000058,197684325628531974543792186372459861814367592956218437285173649469825713731946258
000750600061980004400000720259006000803000010000820075090208000010060490007340058,932754681761982534485631729259176843873495216146823975594218367318567492627349158
600000045200009803089007000001402309790300050000050080076030400520000700004086012,617823945245619873389547621851472369792368154463951287176235498528194736934786512
020980040030047601019006080700490000800023907000605000904800006001000300350014020,627981543538247691419356782763498215845123967192675438974832156281569374356714829
008060700030870012000205930000700504905004000802903070106000080009120360700000250,298361745534879612617245938361782594975614823842953176126537489459128367783496251
600300000502809070013050002700240085004007126009508000305000400170400003008090607,687321549542869371913754862731246985854937126269518734395672418176485293428193657
610030004005008703040906020009200400000403680002015070700001500003680200090070031,618732954925148763347956128839267415571493682462815379784321596153689247296574831
002080500058370100700006039005902700000000264030410000087201605901040080000090020,392184576658379142714526839845962713179853264236417958487231695921645387563798421
006037508700010900130050020002908000050020430600000090200005704003100060498600000,926437518785216943134859627342968175859721436617543892261395784573184269498672351
040038500905000000000010460001650043000700901082300050830100074276000090000960002,647238519915476238328519467791652843563784921482391756839125674276843195154967382
